,Action,State (Before),State (After),Total Reward
26,2,"[176   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   0   0   1  80 221
 144 221 144 221 144 221 144 221 255  62  26   6  23   0  49   0   0   0
   0   0   0   0   5  15  30   0   2   5 185   0  20 227 206  48 142  21
   0   0  93  60  43 234  21 178   0   0 255 255  11  30  18 240 236 160
 226 151 229 101  45  20  31   0 253   6   7 177  32   0 239  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222 144 221
  36 215]","[180   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   0   0   1  80 221
 144 221 144 221 144 221 144 221 255  62  26   6  23   0  49   0   0   0
   0   0   0   0   5  15  30   0   2  44  77   0  20 227 206  48 142  21
   0   0  93  60  43 234  21 178   0   0 255 255  12  30  18 240 236 160
 226 151 229 101  45  20  31   0 253   6   6 182  32   0 239  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222 144 221
  36 215]",0.0
27,2,"[180   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   0   0   1  80 221
 144 221 144 221 144 221 144 221 255  62  26   6  23   0  49   0   0   0
   0   0   0   0   5  15  30   0   2  44  77   0  20 227 206  48 142  21
   0   0  93  60  43 234  21 178   0   0 255 255  12  30  18 240 236 160
 226 151 229 101  45  20  31   0 253   6   6 182  32   0 239  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222 144 221
  36 215]","[184   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   0   0   1  80 221
 144 221 144 221 144 221 144 221 255  62  26   6  23   0  49   0   0   0
   0   0   0   0   5  15  30   0   2 197 249   0  20 227 206  48 142  21
   0   0  93  60  43 234  21 178   0   0 255 255  13  30  18 240 236 160
 226 151 229 101  45  20  31   0 253   6   5 187  32   0 239  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222 144 221
  36 215]",0.0
28,2,"[184   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   0   0   1  80 221
 144 221 144 221 144 221 144 221 255  62  26   6  23   0  49   0   0   0
   0   0   0   0   5  15  30   0   2 197 249   0  20 227 206  48 142  21
   0   0  93  60  43 234  21 178   0   0 255 255  13  30  18 240 236 160
 226 151 229 101  45  20  31   0 253   6   5 187  32   0 239  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222 144 221
  36 215]","[188   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   0   0   1  80 221
 144 221 144 221 144 221 144 221 255  62  26   6  23   0  49   0   0   0
   0   0   0   0   5  15  30   0   2 231  48   0  20 227 206  48 142  21
   0   0  93  60  43 234  21 178   0   0 255 255  14  30  18 240 236 160
 226 151 229 101  45  20  31   0 253   6   4 192  32   0 239  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222 144 221
  36 215]",0.0
29,2,"[188   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   0   0   1  80 221
 144 221 144 221 144 221 144 221 255  62  26   6  23   0  49   0   0   0
   0   0   0   0   5  15  30   0   2 231  48   0  20 227 206  48 142  21
   0   0  93  60  43 234  21 178   0   0 255 255  14  30  18 240 236 160
 226 151 229 101  45  20  31   0 253   6   4 192  32   0 239  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222 144 221
  36 215]","[192   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   0   0   1  80 221
 144 221 144 221 144 221 144 221 255  62  26   6  23   0  49   0   0   0
   0   0   0   0   5  15  30   0   2  82  20   0  20 227 206  48 142  21
   0   0  93  60  43 234  21 178   0   0 255 255  15  30  18 240 236 160
 226 151 229 101  45  20  31   0 253   6   4 192  32   0 239  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222 144 221
  36 215]",0.0
30,2,"[192   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   0   0   1  80 221
 144 221 144 221 144 221 144 221 255  62  26   6  23   0  49   0   0   0
   0   0   0   0   5  15  30   0   2  82  20   0  20 227 206  48 142  21
   0   0  93  60  43 234  21 178   0   0 255 255  15  30  18 240 236 160
 226 151 229 101  45  20  31   0 253   6   4 192  32   0 239  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222 144 221
  36 215]","[196   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   0   0   1  80 221
 144 221 144 221 144 221 144 221 255  62  26   6  23   0  49   0   0   0
   0   0   0   0   5  15  30   0   2  47  44   0  20 227 206  48 142  21
   0   0  93  60  43 234  21 178   0   0 255 255  16  30  18 240 236 160
 226 151 229 101  45  20  31   0 253   6   3 197  32   0 239  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222 144 221
  36 215]",0.0
31,2,"[196   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   0   0   1  80 221
 144 221 144 221 144 221 144 221 255  62  26   6  23   0  49   0   0   0
   0   0   0   0   5  15  30   0   2  47  44   0  20 227 206  48 142  21
   0   0  93  60  43 234  21 178   0   0 255 255  16  30  18 240 236 160
 226 151 229 101  45  20  31   0 253   6   3 197  32   0 239  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222 144 221
  36 215]","[200   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   0   0   1  80 221
 144 221 144 221 144 221 144 221 255  62  26   6  23   0  49   0   0   0
   0   0   0   0   5  15  30   0   2 224   0   0  20 227 206  48 142  21
   0   0  93  60  43 234  21 178   0   0 255 255  17  30  18 240 236 160
 226 151 229 101  45  20  31   0 253   6   2 202  32   0 239  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222 144 221
  36 215]",0.0
32,0,"[200   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   0   0   1  80 221
 144 221 144 221 144 221 144 221 255  62  26   6  23   0  49   0   0   0
   0   0   0   0   5  15  30   0   2 224   0   0  20 227 206  48 142  21
   0   0  93  60  43 234  21 178   0   0 255 255  17  30  18 240 236 160
 226 151 229 101  45  20  31   0 253   6   2 202  32   0 239  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222 144 221
  36 215]","[204   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   0   0   1  80 221
 144 221 144 221 144 221 144 221 255  62  26   6  23   0  49   0   0   0
   0   0   0   0   5  15  30   0   2 244 207   0  20 227 206  48 142  21
   0   0  93  60  43 234  21 178   0   0 255 255  18  30  18 240 236 160
 226 151 229 101  45  20  31   0 253   6   1 207  32   0 255  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222 144 221
  36 215]",0.0
33,0,"[204   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   0   0   1  80 221
 144 221 144 221 144 221 144 221 255  62  26   6  23   0  49   0   0   0
   0   0   0   0   5  15  30   0   2 244 207   0  20 227 206  48 142  21
   0   0  93  60  43 234  21 178   0   0 255 255  18  30  18 240 236 160
 226 151 229 101  45  20  31   0 253   6   1 207  32   0 255  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222 144 221
  36 215]","[208   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   0   0   1  80 221
 144 221 144 221 144 221 144 221 255  62  26   6  23   0  49   0   0   0
   0   0   0   0   5  15  30   0   2 225 185   0  20 227 206  48 142  21
   0   0  93  60  43 234  21 178   0   0 255 255  19  30  18 240 236 160
 226 151 229 101  45  20  31   0 253   6   0 212  32   0 255  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222 144 221
  36 215]",0.0
34,0,"[208   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   0   0   1  80 221
 144 221 144 221 144 221 144 221 255  62  26   6  23   0  49   0   0   0
   0   0   0   0   5  15  30   0   2 225 185   0  20 227 206  48 142  21
   0   0  93  60  43 234  21 178   0   0 255 255  19  30  18 240 236 160
 226 151 229 101  45  20  31   0 253   6   0 212  32   0 255  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222 144 221
  36 215]","[212   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   0   0   1  80 221
 144 221 144 221 144 221 144 221 255  62  26   6  23   0  49   0   0   0
   0   0   0   0   5  15  30   0   2  91  99   0  20 227 206  48 142  21
   0   0  93  60  43 234  21 178   0   0 255 255  20  30  18 240 236 160
 226 151 229 101  45  20  31   0 253   6   0 212  32   0 255  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222 144 221
  36 215]",0.0
35,0,"[212   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   0   0   1  80 221
 144 221 144 221 144 221 144 221 255  62  26   6  23   0  49   0   0   0
   0   0   0   0   5  15  30   0   2  91  99   0  20 227 206  48 142  21
   0   0  93  60  43 234  21 178   0   0 255 255  20  30  18 240 236 160
 226 151 229 101  45  20  31   0 253   6   0 212  32   0 255  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222 144 221
  36 215]","[216   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   1   0   1  80 221
 144 220  23 221 144 221 144 221 255  62  30   6  64 255  60   0   0   0
   0   0   0   0   5  15  30   0   1 216  54   0 183   6 206  60 142 252
  63   1  93  60  43 234  21 178   2   0  22 255  21  30  20  70 235  38
 224 151 227  65  48 116  29   0   0   6  12 216  32   0 255  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",0.0
36,0,"[216   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   1   0   1  80 221
 144 220  23 221 144 221 144 221 255  62  30   6  64 255  60   0   0   0
   0   0   0   0   5  15  30   0   1 216  54   0 183   6 206  60 142 252
  63   1  93  60  43 234  21 178   2   0  22 255  21  30  20  70 235  38
 224 151 227  65  48 116  29   0   0   6  12 216  32   0 255  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[220   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   1   0   1  80 221
 144 220  23 221 144 221 144 221 255  62  30   6  64 255  60   0   0   0
   0   0   0   0   5  15  30   0   1 222  99   0 184   6 206  60 142 252
  61   1  93  60  43 234  21 178   4   0  22 255  22  30  21 156 233 172
 222 151 225  29  51 212  27   0   0   6  10 220  32   0 255  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",0.0
37,0,"[220   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   1   0   1  80 221
 144 220  23 221 144 221 144 221 255  62  30   6  64 255  60   0   0   0
   0   0   0   0   5  15  30   0   1 222  99   0 184   6 206  60 142 252
  61   1  93  60  43 234  21 178   4   0  22 255  22  30  21 156 233 172
 222 151 225  29  51 212  27   0   0   6  10 220  32   0 255  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[224   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   1   0   1  80 221
 144 220  23 221 144 221 144 221 255  62  30   6  64 255  60   0   0   0
   0   0   0   0   5  15  30   0   1 157 222   0 184   6 206  60 142 252
  59   1  93  60  43 234  21 178   6   0  22 255  23  30  22 242 232  50
 220 151 222 249  55  52  25   0   0   6   8 224  32   0 255  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",0.0
38,0,"[224   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   1   0   1  80 221
 144 220  23 221 144 221 144 221 255  62  30   6  64 255  60   0   0   0
   0   0   0   0   5  15  30   0   1 157 222   0 184   6 206  60 142 252
  59   1  93  60  43 234  21 178   6   0  22 255  23  30  22 242 232  50
 220 151 222 249  55  52  25   0   0   6   8 224  32   0 255  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[228   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   1   0   1  80 221
 144 220  23 221 144 221 144 221 255  62  30   6  64 255  60   0   0   0
   0   0   0   0   5  15  30   0   1 231  34   0 185   6 206  60 142 252
  57   1  93  60  43 234  21 178   8   0  22 255  24  30  24  72 230 184
 218 151 220 213  58 148  23   0   0   6   6 228  32   0 255  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",0.0
39,0,"[228   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   1   0   1  80 221
 144 220  23 221 144 221 144 221 255  62  30   6  64 255  60   0   0   0
   0   0   0   0   5  15  30   0   1 231  34   0 185   6 206  60 142 252
  57   1  93  60  43 234  21 178   8   0  22 255  24  30  24  72 230 184
 218 151 220 213  58 148  23   0   0   6   6 228  32   0 255  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[232   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   1   0   1  80 221
 144 220  23 221 144 221 144 221 255  62  30   6  64 255  60   0   0   0
   0   0   0   0   5  15  30   0   1  65 152   0 185   6 206  60 142 252
  55   1  93  60  43 234  21 178  10   0  22 255  25  30  25 158 229  62
 216 151 218 177  61 244  21   0   0   6   4 232  32   0 255  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",0.0
40,0,"[232   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   1   0   1  80 221
 144 220  23 221 144 221 144 221 255  62  30   6  64 255  60   0   0   0
   0   0   0   0   5  15  30   0   1  65 152   0 185   6 206  60 142 252
  55   1  93  60  43 234  21 178  10   0  22 255  25  30  25 158 229  62
 216 151 218 177  61 244  21   0   0   6   4 232  32   0 255  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[236   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   1   0   1  80 221
 144 220  23 221 144 221 144 221 255  62  30   6  64 255  60   0   0   0
   0   0   0   0   5  15  30   0   1 129 162   0 186   6 206  60 142 252
  53   1  93  60  43 234  21 178  12   0  22 255  26  30  26 244 227 196
 214 151 216 141  65  84  19   0   0   6   2 236  32   0 255  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",0.0
41,4,"[236   0   0   2  83 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   1   0   1  80 221
 144 220  23 221 144 221 144 221 255  62  30   6  64 255  60   0   0   0
   0   0   0   0   5  15  30   0   1 129 162   0 186   6 206  60 142 252
  53   1  93  60  43 234  21 178  12   0  22 255  26  30  26 244 227 196
 214 151 216 141  65  84  19   0   0   6   2 236  32   0 255  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[240   0   0  12  88 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   1   0   1  80 221
 255 220  21  64 144 220 144 221 255  62  30   6  66 255  60   0   0   0
   0   0   0   0   5  17  28   0   1 251 134   0 184   9 158  60  52 251
  51   1  91  59  17 231  77 176  14   0  22 255  27  28  26 220 225   4
 212 149 217 168  70 152  17   0   1   6   0 240  32   0 191  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",0.0
42,4,"[240   0   0  12  88 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255 170 170   1   0   1  80 221
 255 220  21  64 144 220 144 221 255  62  30   6  66 255  60   0   0   0
   0   0   0   0   5  17  28   0   1 251 134   0 184   9 158  60  52 251
  51   1  91  59  17 231  77 176  14   0  22 255  27  28  26 220 225   4
 212 149 217 168  70 152  17   0   1   6   0 240  32   0 191  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[244   0   0  14  93 240 128   0 224   0 192 240 224   0 240 128 240 240
 252 128 240 192 252 240 255 192 240 224 255 170 170 255   0   1  80 221
 255 220  19 160 144 220 144 221 255  62  30   6  69 255  59   0   0   0
   0   0   0   0   5  19  26   0   1  37 204   0 183  12 104  59 182 249
  49   1  89  57 211 228 145 174  16   0  22 255  28  26  26 141 222  53
 210 147 219  49  75 232  15   0   1   6 255 240  32   0 191  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",0.0
43,4,"[244   0   0  14  93 240 128   0 224   0 192 240 224   0 240 128 240 240
 252 128 240 192 252 240 255 192 240 224 255 170 170 255   0   1  80 221
 255 220  19 160 144 220 144 221 255  62  30   6  69 255  59   0   0   0
   0   0   0   0   5  19  26   0   1  37 204   0 183  12 104  59 182 249
  49   1  89  57 211 228 145 174  16   0  22 255  28  26  26 141 222  53
 210 147 219  49  75 232  15   0   1   6 255 240  32   0 191  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[248   0   0   8  98 240 224   0 128 192   0 240 248   0 192 224 192 240
 255   0 224 240 240 240 255   3 240 248 252 170 170 255   0   1  80 221
 255 220  17 240 144 220 144 221 255  62  30   6  73 255  59   0   0   0
   0   0   0   0   5  21  24   0   1 228 229   0 181  15  44  59  26 247
  47   1  87  56 119 225 231 173  18   0  22 255  29  24  26   6 219  93
 208 145 221  34  81  62  13   0   1   6 255 240  32   0 191  45   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",0.0
